country,user,ordernum,orderstatus,date_ordered,channel
UK,58327,32166,cancelled,"2019-05-13 00:00:00",google
UK,72bb7,e8073,finished,"2019-04-16 00:00:00",social
USA,8ee07,1e3af,cancelled,"2019-05-14 00:00:00",others
UK,94ba3,442a3,finished,"2019-03-25 00:00:00",others
UK,afa06,4e54c,finished,"2019-02-01 00:00:00",direct
UK,bcb12,34432,finished,"2019-04-08 00:00:00",google
UK,d372c,b272e,cancelled,"2019-01-24 00:00:00",direct
UK,ecbe4,cff88,finished,"2019-02-25 00:00:00",direct
UK,ef31d,4100e,finished,"2018-12-22 00:00:00",direct
UK,ef31d,4df07,finished,"2018-12-22 00:00:00",direct
UK,ef31d,c6a7d,finished,"2019-01-10 00:00:00",direct
UK,ef31d,25814,finished,"2019-01-13 00:00:00",others
UK,ef31d,4aa86,finished,"2019-01-13 00:00:00",others
UK,ef31d,5cac3,finished,"2019-01-17 00:00:00",direct
UK,f5c52,ca731,finished,"2019-01-21 00:00:00",google
USA,0424a,e1b98,finished,"2019-03-09 00:00:00",others
USA,0424a,85144,finished,"2019-03-26 00:00:00",direct
USA,0424a,2a415,finished,"2019-03-27 00:00:00",others
UK,082f3,ba557,finished,"2019-03-12 00:00:00",others
UK,082f3,b59ec,finished,"2019-03-28 00:00:00",others
UK,154e0,393e8,finished,"2019-04-17 00:00:00",direct
UK,22723,859c6,finished,"2019-03-11 00:00:00",google
UK,22723,4512a,finished,"2019-03-25 00:00:00",google
UK,43baa,117cd,finished,"2019-04-03 00:00:00",google
UK,45d5f,f6e6b,finished,"2019-04-28 00:00:00",google
UK,45d5f,30a95,finished,"2019-04-28 00:00:00",google
UK,45d5f,8df74,finished,"2019-05-15 00:00:00",others
UK,5d3b8,3a0bc,finished,"2019-03-28 00:00:00",google
UK,5edf9,67af9,finished,"2019-04-12 00:00:00",social
UK,67993,154f6,finished,"2019-04-15 00:00:00",social
UK,67993,0508f,finished,"2019-04-24 00:00:00",social
UK,8c850,08ea9,finished,"2019-03-02 00:00:00",direct
UK,93aa6,f4c18,finished,"2019-03-20 00:00:00",google
UK,ae587,0a082,finished,"2019-04-03 00:00:00",google
UK,b7274,ccc50,finished,"2019-03-17 00:00:00",direct
UK,c223e,cfcc8,finished,"2019-02-22 00:00:00",direct
UK,c697c,db6a0,finished,"2019-04-21 00:00:00",google
UK,c9b9d,21c05,finished,"2019-04-27 00:00:00",social
UK,e3e87,e4652,finished,"2019-04-22 00:00:00",direct
UK,e3e87,f4d12,finished,"2019-05-01 00:00:00",social
UK,f2459,5b7d2,finished,"2019-02-02 00:00:00",direct
USA,0a23e,bf4fc,cancelled,"2019-03-10 00:00:00",google
UK,15dbb,8aafc,finished,"2019-04-13 00:00:00",social
UK,15dbb,d9741,finished,"2019-05-06 00:00:00",direct
USA,175cc,efdfe,finished,"2019-05-14 00:00:00",direct
UK,27559,7440c,finished,"2019-01-05 00:00:00",others
UK,32c3b,481f5,finished,"2019-01-04 00:00:00",others
UK,539b6,434c1,finished,"2019-03-03 00:00:00",google
UK,7f51c,8fc8c,finished,"2019-05-02 00:00:00",google
USA,898bd,4618d,finished,"2019-04-08 00:00:00",social
USA,898bd,03088,finished,"2019-05-06 00:00:00",others
USA,898bd,9d811,finished,"2019-05-14 00:00:00",direct
UK,8d02e,6f6da,finished,"2019-05-13 00:00:00",google
UK,a72be,2e033,cancelled,"2019-05-16 00:00:00",google
UK,adfa7,34d7e,finished,"2019-04-06 00:00:00",direct
USA,b953c,7c647,finished,"2019-05-15 00:00:00",direct
UK,ec171,dfe63,finished,"2019-02-12 00:00:00",direct
UK,ff836,a437b,finished,"2018-12-04 00:00:00",others
UK,34dc3,1e7ea,finished,"2019-01-21 00:00:00",direct
UK,4f527,e07e3,cancelled,"2019-03-08 00:00:00",direct
USA,52d87,60ed7,cancelled,"2019-04-07 00:00:00",others
UK,5dc6f,5bd0f,finished,"2019-05-03 00:00:00",social
UK,65228,7c7c3,finished,"2019-03-23 00:00:00",direct
UK,8fb04,677c2,finished,"2019-01-22 00:00:00",google
UK,8fb04,de91b,finished,"2019-01-27 00:00:00",google
UK,a1d0c,3b943,cancelled,"2018-12-07 00:00:00",others
UK,a3366,54c0c,finished,"2019-03-22 00:00:00",direct
UK,b2dd9,faae4,cancelled,"2019-05-09 00:00:00",google
UK,bb26c,6b8fa,cancelled,"2019-04-19 00:00:00",google
UK,bb26c,169ce,finished,"2019-04-20 00:00:00",others
UK,c03c3,f9705,cancelled,"2019-04-28 00:00:00",google
UK,c03c3,e198a,cancelled,"2019-05-16 00:00:00",social
UK,ca17b,9556f,finished,"2019-04-28 00:00:00",google
UK,d27d9,bd738,finished,"2019-04-04 00:00:00",google
UK,e72c7,dd83e,finished,"2019-01-23 00:00:00",others
UK,f0e4c,35824,finished,"2019-03-25 00:00:00",direct
UK,f54ef,19040,finished,"2019-05-14 00:00:00",direct
UK,f54ef,4eed3,finished,"2019-05-15 00:00:00",social
UK,ff6dd,b8b6d,finished,"2019-01-21 00:00:00",google
UK,05eb5,2b050,finished,"2019-05-11 00:00:00",social
UK,09e27,3d82c,finished,"2019-04-01 00:00:00",google
UK,09e27,b257a,finished,"2019-05-13 00:00:00",social
UK,24652,3f8dc,cancelled,"2019-01-24 00:00:00",direct
USA,297ee,df9fc,finished,"2019-03-26 00:00:00",direct
USA,297ee,f025d,finished,"2019-04-10 00:00:00",direct
USA,297ee,9dc27,finished,"2019-04-14 00:00:00",direct
USA,297ee,9eddf,cancelled,"2019-05-04 00:00:00",direct
USA,354c9,2b952,finished,"2019-05-05 00:00:00",direct
USA,354c9,df139,finished,"2019-05-13 00:00:00",others
UK,36245,1a6da,finished,"2019-03-08 00:00:00",direct
UK,9b178,370fe,finished,"2019-04-28 00:00:00",google
UK,a01c1,3bfde,cancelled,"2019-05-06 00:00:00",google
UK,a01c1,64b6b,cancelled,"2019-05-14 00:00:00",google
UK,a1261,29cd7,finished,"2019-02-25 00:00:00",others
UK,a1261,0e441,finished,"2019-02-25 00:00:00",others
UK,c3f66,588f4,finished,"2019-02-01 00:00:00",direct
UK,c3f66,46ef4,finished,"2019-02-04 00:00:00",direct
UK,cd3f3,c91f0,cancelled,"2019-04-11 00:00:00",social
UK,e6507,74584,cancelled,"2019-04-20 00:00:00",social
UK,e6507,0ee5e,finished,"2019-04-20 00:00:00",others
UK,e6507,1973e,cancelled,"2019-05-12 00:00:00",google
USA,f7f06,d0884,finished,"2019-05-10 00:00:00",direct
UK,01916,68023,finished,"2018-12-09 00:00:00",others
UK,01916,78542,cancelled,"2018-12-10 00:00:00",direct
UK,01916,9b3ea,finished,"2018-12-10 00:00:00",direct
UK,2d284,96d5d,finished,"2019-01-28 00:00:00",direct
UK,377bb,6d1c6,cancelled,"2018-12-13 00:00:00",direct
UK,438bd,7c4bb,finished,"2019-02-13 00:00:00",direct
UK,44868,5f201,finished,"2019-03-12 00:00:00",others
UK,81561,e1513,cancelled,"2019-04-08 00:00:00",google
USA,8450e,0fa33,finished,"2019-04-02 00:00:00",direct
UK,a41d9,14fb1,finished,"2019-02-11 00:00:00",others
USA,a51bf,a7129,cancelled,"2019-05-14 00:00:00",others
UK,c7274,644c9,finished,"2019-01-23 00:00:00",direct
UK,cf10e,60238,finished,"2019-02-19 00:00:00",direct
UK,dc286,1873b,finished,"2019-05-02 00:00:00",google
UK,dd007,a60a5,cancelled,"2019-01-21 00:00:00",others
UK,dd007,93463,finished,"2019-01-21 00:00:00",google
UK,e416f,d037d,finished,"2019-03-22 00:00:00",others
UK,e416f,afad9,finished,"2019-04-28 00:00:00",others
UK,e66e7,2eff1,finished,"2019-02-01 00:00:00",direct
UK,f3309,14840,finished,"2019-04-20 00:00:00",social
UK,f9f37,adbbb,finished,"2019-02-23 00:00:00",direct
UK,06c22,7798c,finished,"2019-03-18 00:00:00",others
UK,06c22,fd58b,finished,"2019-03-23 00:00:00",direct
UK,13ceb,23556,finished,"2019-03-28 00:00:00",direct
UK,1b62d,50f6c,finished,"2019-04-27 00:00:00",google
UK,2758e,5c9e9,finished,"2019-04-12 00:00:00",google
UK,76ff5,4672e,finished,"2019-05-10 00:00:00",google
UK,80f5d,61381,finished,"2019-04-23 00:00:00",social
UK,b06db,4063c,finished,"2019-01-02 00:00:00",direct
UK,b39ca,acc71,finished,"2019-03-02 00:00:00",google
UK,c89da,aab03,finished,"2019-04-07 00:00:00",direct
UK,d3011,60fee,cancelled,"2019-02-10 00:00:00",others
UK,0212a,0faf6,cancelled,"2019-04-20 00:00:00",social
UK,1748d,5d14c,finished,"2019-04-27 00:00:00",direct
UK,505cd,8e684,finished,"2019-05-11 00:00:00",google
UK,61e50,6a9d7,finished,"2019-05-06 00:00:00",google
UK,83c37,0438f,finished,"2019-04-16 00:00:00",direct
UK,bbed5,7ebbd,finished,"2019-04-20 00:00:00",others
UK,d5f1c,13e57,finished,"2018-12-30 00:00:00",direct
UK,d5f1c,515fb,finished,"2019-04-16 00:00:00",google
UK,dbc85,bb6dd,cancelled,"2019-04-02 00:00:00",social
UK,e23c4,13492,finished,"2019-01-19 00:00:00",direct
UK,f46ae,d73ed,finished,"2019-03-24 00:00:00",direct
UK,1b825,a9c2d,finished,"2019-02-25 00:00:00",direct
UK,1deb8,1db85,finished,"2019-05-01 00:00:00",google
UK,4a717,ee1d9,finished,"2019-03-31 00:00:00",social
UK,51f7c,e912b,finished,"2019-02-11 00:00:00",direct
USA,79bac,06226,cancelled,"2019-03-25 00:00:00",direct
UK,8f151,3faf2,finished,"2019-01-22 00:00:00",direct
UK,97dd4,83c6d,finished,"2019-01-01 00:00:00",direct
UK,9baa7,9b8da,finished,"2019-04-12 00:00:00",others
UK,bb157,d09e0,cancelled,"2019-02-12 00:00:00",others
UK,bb157,59bd1,finished,"2019-03-14 00:00:00",google
UK,be956,691c4,finished,"2019-02-24 00:00:00",google
UK,c5f44,7a544,finished,"2019-03-05 00:00:00",direct
UK,cac15,8b5f2,finished,"2019-04-22 00:00:00",social
UK,ce906,20e65,cancelled,"2019-01-21 00:00:00",direct
UK,cedef,617c0,finished,"2019-04-30 00:00:00",google
UK,d05c7,5cce2,finished,"2019-03-22 00:00:00",social
UK,e45a3,2146e,finished,"2019-04-16 00:00:00",google
UK,e5cfb,689af,finished,"2019-01-20 00:00:00",social
UK,e7ae4,1f1d9,finished,"2018-12-05 00:00:00",direct
UK,f5e5c,444ee,cancelled,"2019-02-02 00:00:00",direct
UK,0db85,01ce0,cancelled,"2019-01-20 00:00:00",social
UK,17560,834f2,finished,"2019-01-20 00:00:00",social
UK,1ae60,cb598,finished,"2019-05-16 00:00:00",social
UK,1ce62,f5ca4,finished,"2019-04-28 00:00:00",google
UK,24a53,25dac,finished,"2019-02-07 00:00:00",direct
UK,50e72,1f569,finished,"2019-04-03 00:00:00",social
UK,67c7f,a3612,cancelled,"2018-11-29 00:00:00",google
UK,67c7f,72632,finished,"2018-11-29 00:00:00",direct
UK,772f7,1f80a,finished,"2019-04-16 00:00:00",others
UK,772f7,626d3,finished,"2019-04-23 00:00:00",google
UK,7762a,60161,finished,"2019-01-14 00:00:00",direct
UK,7762a,d710f,finished,"2019-01-19 00:00:00",direct
USA,87ddf,4b06f,finished,"2019-05-14 00:00:00",direct
UK,90f5a,b5396,finished,"2019-04-06 00:00:00",direct
UK,a3b4a,8908a,finished,"2019-01-21 00:00:00",others
UK,a3b4a,6ab22,finished,"2019-04-04 00:00:00",google
UK,db3e7,d2def,finished,"2019-04-20 00:00:00",social
UK,f7519,fb513,finished,"2019-03-09 00:00:00",others
UK,004c0,d4287,finished,"2019-01-09 00:00:00",others
UK,004c0,13201,finished,"2019-02-11 00:00:00",direct
UK,004c0,7fa7e,finished,"2019-02-18 00:00:00",others
UK,004c0,db24c,finished,"2019-03-01 00:00:00",direct
UK,004c0,03770,finished,"2019-03-03 00:00:00",others
UK,11af1,b92ee,finished,"2019-03-22 00:00:00",others
UK,128cf,0607d,cancelled,"2019-02-23 00:00:00",google
UK,128cf,af630,cancelled,"2019-03-12 00:00:00",direct
USA,53f33,92ddb,finished,"2019-03-14 00:00:00",google
USA,53f33,267c0,finished,"2019-05-06 00:00:00",others
UK,578e9,e1711,finished,"2019-04-03 00:00:00",social
UK,57fb4,8cec7,finished,"2019-01-21 00:00:00",direct
UK,632f0,154e2,finished,"2019-02-12 00:00:00",direct
UK,75d75,0748c,cancelled,"2019-02-10 00:00:00",direct
UK,7c0cd,068ad,finished,"2019-04-14 00:00:00",direct
UK,8b6e2,dbed1,finished,"2019-03-10 00:00:00",social
UK,c37ed,b99bd,finished,"2019-01-20 00:00:00",direct
UK,d8f39,cb366,finished,"2019-05-07 00:00:00",google
USA,0c39c,62e1e,finished,"2019-04-07 00:00:00",direct
UK,53e73,e4136,finished,"2019-04-14 00:00:00",others
UK,57117,7db09,finished,"2019-01-22 00:00:00",google
USA,8b3a6,e1e62,finished,"2019-05-06 00:00:00",direct
UK,98449,b1401,cancelled,"2019-04-28 00:00:00",direct
UK,99cd0,ee462,cancelled,"2019-04-13 00:00:00",social
UK,bfcd6,0825e,cancelled,"2019-03-03 00:00:00",google
USA,c00a7,e249c,finished,"2019-03-25 00:00:00",direct
UK,c4e36,d7f2b,finished,"2019-01-29 00:00:00",direct
UK,c4e36,18b10,finished,"2019-02-25 00:00:00",others
UK,e13f7,b39b8,finished,"2019-02-10 00:00:00",google
UK,00767,964e6,finished,"2019-01-18 00:00:00",google
UK,07ca6,258eb,finished,"2019-04-05 00:00:00",direct
UK,14ca9,75146,finished,"2019-04-27 00:00:00",social
UK,185d7,2ba8f,finished,"2019-04-13 00:00:00",social
UK,185d7,c0496,finished,"2019-04-22 00:00:00",social
UK,2ddd4,ee273,finished,"2019-04-28 00:00:00",google
UK,378aa,88591,cancelled,"2019-04-16 00:00:00",social
USA,39bc4,283e7,finished,"2019-05-02 00:00:00",direct
UK,3db86,17a7f,finished,"2019-05-01 00:00:00",google
UK,50284,37bfa,finished,"2019-02-09 00:00:00",direct
UK,51783,51b26,finished,"2019-04-20 00:00:00",social
UK,5d00a,af46b,finished,"2019-04-08 00:00:00",direct
UK,6033c,e123c,cancelled,"2019-02-12 00:00:00",direct
UK,6b070,0e286,cancelled,"2018-12-12 00:00:00",others
UK,6b070,51a07,cancelled,"2018-12-16 00:00:00",google
UK,72425,0a86e,cancelled,"2019-04-28 00:00:00",google
USA,75925,5abf0,cancelled,"2019-04-28 00:00:00",direct
UK,7c84a,57868,cancelled,"2019-02-02 00:00:00",google
UK,7c84a,07725,cancelled,"2019-02-27 00:00:00",others
UK,8e4b1,c6c9b,finished,"2019-04-19 00:00:00",social
UK,abb08,0c88f,finished,"2019-04-21 00:00:00",direct
UK,b5dd7,a65c4,finished,"2019-03-02 00:00:00",direct
UK,b883e,e97f7,finished,"2019-04-12 00:00:00",social
UK,b883e,b00e9,finished,"2019-04-14 00:00:00",others
UK,b883e,a96a4,finished,"2019-04-14 00:00:00",social
UK,b883e,b3041,finished,"2019-04-15 00:00:00",direct
UK,b883e,e6e2e,finished,"2019-04-21 00:00:00",social
UK,b883e,41f23,finished,"2019-04-29 00:00:00",others
UK,c23d0,7cbef,cancelled,"2019-04-14 00:00:00",direct
UK,d6463,80838,finished,"2019-01-31 00:00:00",others
UK,d6463,ff154,finished,"2019-02-03 00:00:00",others
UK,d6463,c4d1d,finished,"2019-03-27 00:00:00",others
UK,df678,691b1,finished,"2019-04-12 00:00:00",social
UK,e0176,3e342,finished,"2019-01-24 00:00:00",google
UK,e3655,f1109,cancelled,"2019-05-03 00:00:00",social
UK,014a1,9cf3a,finished,"2019-01-22 00:00:00",google
UK,12c7c,a6f7c,finished,"2019-04-28 00:00:00",social
UK,16f9d,c1a0b,finished,"2019-05-02 00:00:00",social
UK,1c8c1,b78dd,finished,"2019-02-26 00:00:00",direct
UK,1c8c1,35992,finished,"2019-04-03 00:00:00",social
UK,2dae1,c6b70,finished,"2019-02-27 00:00:00",others
UK,2dae1,e42b3,cancelled,"2019-02-27 00:00:00",direct
UK,398ea,b238a,finished,"2019-02-27 00:00:00",others
UK,398ea,d7467,finished,"2019-04-16 00:00:00",social
UK,9ab67,e3bd8,finished,"2019-05-12 00:00:00",social
UK,caf11,c2240,cancelled,"2019-02-23 00:00:00",direct
UK,caf11,8e609,cancelled,"2019-03-01 00:00:00",google
USA,cd7a1,d98e8,finished,"2019-03-19 00:00:00",others
UK,db7fe,0fad2,finished,"2019-02-01 00:00:00",others
UK,db7fe,5eff2,finished,"2019-02-05 00:00:00",direct
UK,db7fe,2335f,cancelled,"2019-02-06 00:00:00",direct
UK,db7fe,1d6ee,finished,"2019-02-08 00:00:00",others
UK,ea3b1,6e275,finished,"2019-05-12 00:00:00",social
UK,fd661,040c0,finished,"2019-01-22 00:00:00",direct
UK,0a4ee,cc619,finished,"2019-05-01 00:00:00",google
UK,0ead2,cf62b,finished,"2019-01-22 00:00:00",others
UK,181bc,4fd16,cancelled,"2019-01-24 00:00:00",direct
UK,181bc,0eea4,cancelled,"2019-02-23 00:00:00",direct
UK,33ad6,026cb,finished,"2019-03-10 00:00:00",social
UK,33ad6,b4c45,finished,"2019-03-25 00:00:00",direct
UK,4ea76,ca3c4,finished,"2019-04-05 00:00:00",direct
UK,56b2a,7c1cf,finished,"2019-01-22 00:00:00",direct
UK,56b2a,95bf1,finished,"2019-01-22 00:00:00",direct
UK,6ab8e,3a912,finished,"2019-04-16 00:00:00",google
UK,7cf31,d0f57,finished,"2019-04-23 00:00:00",google
UK,8d613,63f2a,cancelled,"2019-05-13 00:00:00",google
UK,afd3d,1d09a,finished,"2019-02-25 00:00:00",direct
UK,affff,98acc,finished,"2019-01-11 00:00:00",direct
UK,b99e3,4397e,finished,"2019-03-31 00:00:00",direct
UK,ba182,bb530,finished,"2019-03-03 00:00:00",direct
UK,ba182,500e7,finished,"2019-03-03 00:00:00",google
USA,cbbdf,dfe84,finished,"2019-05-06 00:00:00",direct
UK,d6e24,f66ee,finished,"2019-04-22 00:00:00",social
USA,dba98,0588a,cancelled,"2019-04-06 00:00:00",direct
UK,e4904,a6635,finished,"2019-03-28 00:00:00",others
UK,e8743,af6e4,finished,"2019-04-19 00:00:00",social
UK,f2286,7eba2,finished,"2019-03-21 00:00:00",google
UK,f9018,500bb,finished,"2019-04-16 00:00:00",social
UK,f9018,08493,finished,"2019-04-29 00:00:00",direct
USA,1d1e0,86958,finished,"2019-04-14 00:00:00",google
USA,1d1e0,d3b87,finished,"2019-04-21 00:00:00",others
USA,1d1e0,ae8e2,finished,"2019-05-06 00:00:00",direct
UK,3a383,793f1,finished,"2019-01-22 00:00:00",google
UK,46ea7,8dec7,finished,"2019-02-28 00:00:00",direct
UK,6811e,971fb,finished,"2019-01-22 00:00:00",google
UK,6811e,41df0,finished,"2019-04-15 00:00:00",google
UK,68463,9b69d,finished,"2018-12-25 00:00:00",direct
UK,68463,5e6d6,finished,"2018-12-29 00:00:00",others
UK,68463,1781d,finished,"2019-02-20 00:00:00",direct
UK,78df6,7d57f,finished,"2019-03-08 00:00:00",others
UK,84ceb,6e8cd,finished,"2019-03-06 00:00:00",google
UK,84ceb,787b4,finished,"2019-03-11 00:00:00",google
UK,84ceb,e0c84,finished,"2019-03-16 00:00:00",google
UK,894e1,dbb7e,cancelled,"2019-03-26 00:00:00",direct
UK,9403a,995ad,finished,"2019-04-02 00:00:00",others
UK,9403a,83cbc,finished,"2019-05-03 00:00:00",others
UK,959c8,87ba9,cancelled,"2018-12-30 00:00:00",others
UK,99f6d,b78f6,cancelled,"2019-04-19 00:00:00",google
UK,9b26a,20fd8,finished,"2019-03-10 00:00:00",social
UK,9b26a,b6105,finished,"2019-05-01 00:00:00",direct
UK,a5a49,56776,finished,"2019-04-03 00:00:00",social
UK,bd064,a8919,cancelled,"2019-03-07 00:00:00",google
UK,cd88a,10b4d,finished,"2018-11-23 00:00:00",direct
UK,f97ff,2905b,cancelled,"2019-04-25 00:00:00",google
UK,26915,9da6d,finished,"2019-01-21 00:00:00",others
UK,29ebc,b027a,finished,"2018-12-08 00:00:00",direct
UK,2da76,9fa93,cancelled,"2019-02-02 00:00:00",direct
UK,2da76,646de,cancelled,"2019-02-24 00:00:00",direct
UK,2da76,b4fcb,cancelled,"2019-03-16 00:00:00",google
UK,50732,ecd48,cancelled,"2019-04-24 00:00:00",google
UK,63245,187ab,finished,"2019-04-19 00:00:00",social
UK,66943,34cf4,cancelled,"2019-03-28 00:00:00",direct
UK,7346c,ffe00,finished,"2019-02-04 00:00:00",google
UK,7806b,efca3,finished,"2019-04-07 00:00:00",google
UK,a561f,65e34,finished,"2019-02-14 00:00:00",direct
UK,b2f9a,85987,finished,"2019-04-27 00:00:00",google
UK,bac79,cce27,finished,"2019-03-16 00:00:00",direct
UK,c866d,eaae4,finished,"2019-03-20 00:00:00",direct
UK,d7244,56739,finished,"2019-05-13 00:00:00",direct
UK,d7244,e7f5c,finished,"2019-05-15 00:00:00",google
UK,e57fb,26af4,finished,"2019-03-26 00:00:00",direct
UK,f4922,4629c,finished,"2019-02-24 00:00:00",others
UK,08e19,b9ca7,finished,"2019-03-12 00:00:00",direct
UK,08e19,0aca5,finished,"2019-03-22 00:00:00",social
UK,0fcb4,dd198,finished,"2019-05-14 00:00:00",direct
UK,196dd,8a142,finished,"2019-01-31 00:00:00",others
UK,4282d,80313,cancelled,"2019-05-14 00:00:00",google
UK,69c52,e5465,cancelled,"2019-04-23 00:00:00",google
UK,6bb1a,f2e95,finished,"2019-04-19 00:00:00",social
UK,6bb1a,c65e3,finished,"2019-05-11 00:00:00",google
UK,7a69c,cb102,cancelled,"2018-12-22 00:00:00",direct
UK,88d5a,cfd5d,finished,"2019-04-28 00:00:00",social
UK,9c459,d6feb,cancelled,"2019-05-13 00:00:00",google
UK,a4df6,eea65,cancelled,"2019-05-14 00:00:00",direct
UK,ac138,92d64,finished,"2019-04-20 00:00:00",social
UK,b409e,47643,finished,"2019-02-27 00:00:00",direct
UK,f0352,4b118,finished,"2019-03-06 00:00:00",direct
UK,f4275,6a40c,cancelled,"2019-01-15 00:00:00",google
UK,f4275,b0829,cancelled,"2019-01-18 00:00:00",google
UK,fb4a4,34e6f,finished,"2019-03-01 00:00:00",direct
UK,fb4a4,cdd6b,finished,"2019-03-02 00:00:00",others
UK,026d1,5de67,finished,"2019-03-03 00:00:00",direct
UK,2b18f,cc562,finished,"2019-04-14 00:00:00",others
UK,34f28,60900,finished,"2019-01-26 00:00:00",google
UK,58a7a,7d204,finished,"2019-02-04 00:00:00",others
UK,7892f,ff640,cancelled,"2019-03-15 00:00:00",social
UK,7a8a1,687a3,finished,"2019-05-06 00:00:00",google
UK,7a8a1,77c71,finished,"2019-05-13 00:00:00",google
UK,9c4f2,1bb41,finished,"2019-03-26 00:00:00",direct
UK,b146d,7425e,finished,"2019-04-12 00:00:00",social
UK,c5881,35b60,finished,"2019-04-22 00:00:00",social
UK,cedce,fc15b,finished,"2019-04-26 00:00:00",social
USA,e1ed8,a6b48,finished,"2019-04-25 00:00:00",google
UK,e9d04,841de,finished,"2019-02-22 00:00:00",direct
UK,f30df,35fa5,finished,"2019-04-19 00:00:00",google
UK,f4df7,2fc5e,finished,"2019-04-17 00:00:00",social
UK,08a4a,f7b0c,finished,"2019-05-07 00:00:00",google
UK,23e73,202ff,finished,"2019-03-05 00:00:00",google
UK,23e73,cf657,finished,"2019-03-14 00:00:00",google
UK,28aea,7c6bf,finished,"2019-05-07 00:00:00",google
UK,2d6bf,94143,finished,"2019-02-14 00:00:00",others
UK,2ffd9,abc46,finished,"2019-02-20 00:00:00",direct
UK,4f44e,a8696,finished,"2019-04-01 00:00:00",google
UK,5552e,9318e,finished,"2019-04-06 00:00:00",direct
UK,623ac,eebfc,finished,"2019-05-11 00:00:00",google
UK,68a96,5ccb3,cancelled,"2019-03-30 00:00:00",social
UK,6cb62,13ae3,finished,"2019-03-31 00:00:00",others
UK,783c7,8f337,finished,"2019-05-12 00:00:00",social
USA,7bb8d,5531a,finished,"2019-04-30 00:00:00",direct
UK,8c1b9,38ac7,cancelled,"2019-03-09 00:00:00",google
UK,acb43,dbcc6,finished,"2018-12-07 00:00:00",direct
UK,b2312,82d70,finished,"2019-05-12 00:00:00",google
UK,c2364,bff16,finished,"2019-04-19 00:00:00",google
UK,db6f7,0e990,finished,"2019-04-26 00:00:00",social
UK,ee4b9,e62c1,finished,"2019-01-19 00:00:00",direct
UK,f3c04,3873a,finished,"2019-02-25 00:00:00",direct
UK,f3c04,9c93f,finished,"2019-04-22 00:00:00",social
UK,f8b5f,41fee,finished,"2019-03-03 00:00:00",google
UK,fb296,66e35,finished,"2019-04-19 00:00:00",social
UK,fb296,b95d5,finished,"2019-04-19 00:00:00",direct
UK,fbcdd,7e90c,finished,"2019-01-22 00:00:00",google
UK,00326,065b2,finished,"2019-03-27 00:00:00",others
UK,01367,1f903,finished,"2019-03-12 00:00:00",google
UK,01367,4a898,finished,"2019-04-29 00:00:00",others
UK,38989,e9936,finished,"2019-01-22 00:00:00",google
UK,4f2c5,4ec45,cancelled,"2019-01-21 00:00:00",google
UK,5cd4f,d67c0,finished,"2019-01-23 00:00:00",google
UK,65ad5,62d98,finished,"2019-04-13 00:00:00",social
USA,6fc96,19ff8,finished,"2019-03-28 00:00:00",direct
UK,8f4f4,81a80,finished,"2019-03-22 00:00:00",social
UK,a0f0f,9953f,cancelled,"2019-03-09 00:00:00",google
UK,b456e,b8b9e,cancelled,"2019-01-02 00:00:00",direct
UK,b7755,337fb,cancelled,"2019-01-20 00:00:00",social
